"No.","Time","Source","Destination","Protocol","Length","Info"
"25687","3.822304","186.2.119.242","10.10.10.10","TCP","60","17983  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25688","3.822305","71.75.131.17","10.10.10.10","TCP","60","13780  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25689","3.822305","141.133.5.82","10.10.10.10","TCP","60","20927  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25690","3.822395","177.31.82.18","10.10.10.10","TCP","60","55543  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25691","3.822395","201.237.208.231","10.10.10.10","TCP","60","19010  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25692","3.822396","86.158.222.203","10.10.10.10","TCP","60","25120  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25693","3.822397","131.252.68.2","10.10.10.10","TCP","60","37532  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25694","3.822397","110.83.150.109","10.10.10.10","TCP","60","33672  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25695","3.822398","140.17.135.91","10.10.10.10","TCP","60","19284  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25696","3.822399","172.245.240.148","10.10.10.10","TCP","60","38047  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25697","3.822399","209.146.234.55","10.10.10.10","TCP","60","56026  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25698","3.822496","92.223.154.6","10.10.10.10","TCP","60","42552  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25699","3.822496","115.197.172.185","10.10.10.10","TCP","60","63458  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25700","3.822497","92.250.135.155","10.10.10.10","TCP","60","8592  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25701","3.822498","216.246.88.106","10.10.10.10","TCP","60","9837  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25702","3.822498","118.216.216.85","10.10.10.10","TCP","60","12006  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25703","3.822499","4.110.19.217","10.10.10.10","TCP","60","61791  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25704","3.822499","204.138.46.146","10.10.10.10","TCP","60","54951  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25705","3.822500","221.9.227.184","10.10.10.10","TCP","60","55426  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25706","3.822637","30.134.112.140","10.10.10.10","TCP","60","12414  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25707","3.822638","4.98.190.93","10.10.10.10","TCP","60","56620  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25708","3.822638","78.143.186.235","10.10.10.10","TCP","60","49445  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25709","3.822639","21.107.59.77","10.10.10.10","TCP","60","62535  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25710","3.822640","136.235.162.132","10.10.10.10","TCP","60","4382  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25711","3.822640","94.36.92.38","10.10.10.10","TCP","60","42510  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25712","3.822641","109.95.216.39","10.10.10.10","TCP","60","12  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25713","3.822641","215.151.190.112","10.10.10.10","TCP","60","34828  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25714","3.822738","210.130.89.155","10.10.10.10","TCP","60","33820  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25715","3.822738","80.162.172.10","10.10.10.10","TCP","60","30575  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25716","3.822739","129.16.71.172","10.10.10.10","TCP","60","855  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25717","3.822739","209.255.99.61","10.10.10.10","TCP","60","40204  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25718","3.822740","71.101.7.114","10.10.10.10","TCP","60","34090  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25719","3.822741","72.149.25.36","10.10.10.10","TCP","60","36123  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25720","3.822741","116.13.192.113","10.10.10.10","TCP","60","31359  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25721","3.822742","33.102.84.100","10.10.10.10","TCP","60","54662  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25722","3.822835","187.253.23.43","10.10.10.10","TCP","60","39332  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25723","3.822836","173.181.38.4","10.10.10.10","TCP","60","30211  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25724","3.822836","23.14.199.219","10.10.10.10","TCP","60","53632  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25725","3.822837","120.153.223.141","10.10.10.10","TCP","60","38022  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25726","3.822837","135.93.121.83","10.10.10.10","TCP","60","57905  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25727","3.822838","24.230.72.110","10.10.10.10","TCP","60","15145  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25728","3.822839","40.246.88.60","10.10.10.10","TCP","60","58493  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25729","3.822928","99.49.68.24","10.10.10.10","TCP","60","53957  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25730","3.822928","98.78.186.243","10.10.10.10","TCP","60","42220  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25731","3.822929","87.190.233.90","10.10.10.10","TCP","60","45806  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25732","3.822929","89.14.29.17","10.10.10.10","TCP","60","462  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25733","3.822930","210.233.80.190","10.10.10.10","TCP","60","16887  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25734","3.822930","157.41.2.165","10.10.10.10","TCP","60","59613  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25735","3.822931","110.97.153.242","10.10.10.10","TCP","60","50036  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25736","3.822932","46.112.95.72","10.10.10.10","TCP","60","35550  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25737","3.823028","85.132.90.53","10.10.10.10","TCP","60","52057  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25738","3.823028","197.241.11.126","10.10.10.10","TCP","60","56628  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25739","3.823029","186.120.208.1","10.10.10.10","TCP","60","5713  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25740","3.823029","84.77.131.55","10.10.10.10","TCP","60","643  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25741","3.823030","39.241.99.45","10.10.10.10","TCP","60","6209  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25742","3.823031","220.184.88.126","10.10.10.10","TCP","60","37016  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25743","3.823031","77.124.155.144","10.10.10.10","TCP","60","21111  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25744","3.823032","39.169.93.68","10.10.10.10","TCP","60","44059  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25745","3.823123","150.144.199.253","10.10.10.10","TCP","60","47105  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25746","3.823124","154.226.147.221","10.10.10.10","TCP","60","20683  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25747","3.823125","80.51.36.176","10.10.10.10","TCP","60","41228  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25748","3.823125","82.182.184.20","10.10.10.10","TCP","60","50439  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25749","3.823126","100.243.248.120","10.10.10.10","TCP","60","12064  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25750","3.823126","181.253.204.55","10.10.10.10","TCP","60","32984  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25751","3.823127","121.189.143.41","10.10.10.10","TCP","60","5466  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25752","3.823214","166.6.231.57","10.10.10.10","TCP","60","33453  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25753","3.823215","46.241.12.130","10.10.10.10","TCP","60","10281  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25754","3.823216","115.72.224.135","10.10.10.10","TCP","60","32745  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25755","3.823216","12.237.101.38","10.10.10.10","TCP","60","10864  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25756","3.823217","203.154.177.160","10.10.10.10","TCP","60","37600  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25757","3.823217","38.77.242.117","10.10.10.10","TCP","60","6996  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25758","3.823218","110.129.30.22","10.10.10.10","TCP","60","54168  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25759","3.823218","14.244.188.112","10.10.10.10","TCP","60","59572  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25760","3.823313","121.155.201.200","10.10.10.10","TCP","60","65396  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25761","3.823314","75.171.168.204","10.10.10.10","TCP","60","35921  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25762","3.823314","182.117.231.132","10.10.10.10","TCP","60","16378  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25763","3.823315","219.39.142.168","10.10.10.10","TCP","60","25643  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25764","3.823315","155.187.81.32","10.10.10.10","TCP","60","39822  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25765","3.823316","166.89.122.109","10.10.10.10","TCP","60","45145  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25766","3.823317","32.136.155.93","10.10.10.10","TCP","60","22212  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25767","3.823317","24.241.37.89","10.10.10.10","TCP","60","44369  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25768","3.823420","6.200.5.26","10.10.10.10","TCP","60","50378  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25769","3.823421","105.30.189.172","10.10.10.10","TCP","60","37762  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25770","3.823422","158.39.232.79","10.10.10.10","TCP","60","5286  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25771","3.823422","31.152.56.126","10.10.10.10","TCP","60","45755  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25772","3.823423","171.121.53.71","10.10.10.10","TCP","60","65059  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25773","3.823424","157.181.177.238","10.10.10.10","TCP","60","51977  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25774","3.823424","83.162.6.31","10.10.10.10","TCP","60","43776  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25775","3.823425","44.51.1.7","10.10.10.10","TCP","60","37503  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25776","3.823518","113.92.52.222","10.10.10.10","TCP","60","64178  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25777","3.823519","38.51.105.109","10.10.10.10","TCP","60","22444  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25778","3.823519","24.172.101.163","10.10.10.10","TCP","60","51808  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25779","3.823520","62.244.134.123","10.10.10.10","TCP","60","2778  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25780","3.823521","104.171.166.120","10.10.10.10","TCP","60","13676  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25781","3.823521","160.131.168.132","10.10.10.10","TCP","60","5257  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25782","3.823522","99.48.215.249","10.10.10.10","TCP","60","59003  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25783","3.823522","166.19.87.6","10.10.10.10","TCP","60","37496  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25784","3.823616","163.54.211.166","10.10.10.10","TCP","60","55961  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25785","3.823617","62.36.232.168","10.10.10.10","TCP","60","51332  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25786","3.823617","42.54.73.18","10.10.10.10","TCP","60","16639  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25787","3.823618","179.32.194.66","10.10.10.10","TCP","60","23555  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25788","3.823619","158.184.74.250","10.10.10.10","TCP","60","33771  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25789","3.823619","152.21.78.101","10.10.10.10","TCP","60","3352  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25790","3.823620","70.228.251.90","10.10.10.10","TCP","60","19877  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25791","3.823621","21.132.229.90","10.10.10.10","TCP","60","19505  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25792","3.823738","129.165.14.92","10.10.10.10","TCP","60","2416  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25793","3.823738","181.46.208.146","10.10.10.10","TCP","60","7458  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25794","3.823739","199.121.112.243","10.10.10.10","TCP","60","53929  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25795","3.823740","223.24.136.161","10.10.10.10","TCP","60","13232  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25796","3.823740","109.119.59.1","10.10.10.10","TCP","60","36786  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25797","3.823741","174.105.2.182","10.10.10.10","TCP","60","22548  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25798","3.823741","213.130.179.69","10.10.10.10","TCP","60","45513  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25799","3.823742","117.109.34.87","10.10.10.10","TCP","60","63162  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25800","3.823836","135.228.88.19","10.10.10.10","TCP","60","5984  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25801","3.823836","130.242.111.133","10.10.10.10","TCP","60","6281  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25802","3.823837","97.84.158.230","10.10.10.10","TCP","60","60877  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25803","3.823837","67.242.1.173","10.10.10.10","TCP","60","37189  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25804","3.823838","76.126.125.198","10.10.10.10","TCP","60","37855  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25805","3.823839","23.251.216.47","10.10.10.10","TCP","60","14922  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25806","3.823839","189.159.143.75","10.10.10.10","TCP","60","38255  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25807","3.823840","126.149.217.85","10.10.10.10","TCP","60","10201  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25808","3.823931","59.10.110.14","10.10.10.10","TCP","60","60694  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25809","3.823932","26.210.137.49","10.10.10.10","TCP","60","37920  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25810","3.823932","1.254.231.155","10.10.10.10","TCP","60","58754  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25811","3.823933","12.148.119.92","10.10.10.10","TCP","60","28097  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25812","3.823934","106.250.187.194","10.10.10.10","TCP","60","8834  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25813","3.824003","89.95.56.214","10.10.10.10","TCP","60","12210  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25814","3.824004","80.35.19.213","10.10.10.10","TCP","60","33536  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25815","3.824005","128.239.99.101","10.10.10.10","TCP","60","36880  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25816","3.824005","21.232.67.167","10.10.10.10","TCP","60","31906  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25817","3.824006","218.55.214.132","10.10.10.10","TCP","60","60327  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25818","3.824007","134.78.45.227","10.10.10.10","TCP","60","42366  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25819","3.824007","28.208.27.222","10.10.10.10","TCP","60","29419  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25820","3.824008","213.170.3.207","10.10.10.10","TCP","60","22239  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25821","3.824101","45.160.223.94","10.10.10.10","TCP","60","49958  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25822","3.824102","6.182.22.113","10.10.10.10","TCP","60","16490  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25823","3.824103","221.170.29.112","10.10.10.10","TCP","60","27714  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25824","3.824103","71.191.222.212","10.10.10.10","TCP","60","28364  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25825","3.824104","191.219.242.207","10.10.10.10","TCP","60","64026  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25826","3.824105","22.48.175.220","10.10.10.10","TCP","60","44968  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25827","3.824105","39.14.87.41","10.10.10.10","TCP","60","34011  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25828","3.824210","22.35.131.132","10.10.10.10","TCP","60","24079  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25829","3.824211","179.156.229.55","10.10.10.10","TCP","60","64429  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25830","3.824212","50.55.23.56","10.10.10.10","TCP","60","54786  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25831","3.824212","200.163.90.168","10.10.10.10","TCP","60","42820  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25832","3.824213","183.81.103.101","10.10.10.10","TCP","60","31392  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25833","3.824213","140.180.200.221","10.10.10.10","TCP","60","12469  >  25565 [SYN] Seq=0 Win=0 Len=0[Malformed Packet]"
"25834","3.824214","95.228.160.131","10.10.10.10","TCP","60","44952  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25835","3.824215","49.40.252.59","10.10.10.10","TCP","60","50044  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25836","3.824309","188.143.154.238","10.10.10.10","TCP","60","47739  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25837","3.824309","177.13.91.226","10.10.10.10","TCP","60","330  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25838","3.824310","156.192.122.51","10.10.10.10","TCP","60","51292  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25839","3.824310","105.106.56.78","10.10.10.10","TCP","60","61009  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25840","3.824312","206.125.81.63","10.10.10.10","TCP","60","34614  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25841","3.824312","126.226.155.47","10.10.10.10","TCP","60","28510  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25842","3.824313","104.7.227.11","10.10.10.10","TCP","60","22945  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25843","3.824399","71.154.134.19","10.10.10.10","TCP","60","64844  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25844","3.824400","86.173.140.230","10.10.10.10","TCP","60","59035  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25845","3.824401","131.102.130.239","10.10.10.10","TCP","60","35702  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25846","3.824402","111.201.76.95","10.10.10.10","TCP","60","46890  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25847","3.824402","151.153.77.216","10.10.10.10","TCP","60","43065  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25848","3.824403","216.169.184.64","10.10.10.10","TCP","60","24760  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25849","3.824403","41.170.174.188","10.10.10.10","TCP","60","11366  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25850","3.824492","62.75.237.39","10.10.10.10","TCP","60","62606  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25851","3.824492","29.149.215.212","10.10.10.10","TCP","60","23677  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25852","3.824493","41.74.206.45","10.10.10.10","TCP","60","17781  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25853","3.824494","23.15.147.167","10.10.10.10","TCP","60","41782  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25854","3.824494","2.92.88.42","10.10.10.10","TCP","60","35254  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25855","3.824495","196.188.110.123","10.10.10.10","TCP","60","14671  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25856","3.824495","22.77.156.98","10.10.10.10","TCP","60","16615  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25857","3.824496","7.26.170.191","10.10.10.10","TCP","60","64018  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25858","3.824588","176.216.76.95","10.10.10.10","TCP","60","13400  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25859","3.824589","52.253.237.166","10.10.10.10","TCP","60","26362  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25860","3.824590","207.13.235.248","10.10.10.10","TCP","60","13969  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25861","3.824590","37.82.147.155","10.10.10.10","TCP","60","6089  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25862","3.824591","107.172.15.49","10.10.10.10","TCP","60","27096  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25863","3.824591","175.24.241.194","10.10.10.10","TCP","60","54061  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25864","3.824592","166.145.80.74","10.10.10.10","TCP","60","24226  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25865","3.824592","50.63.255.72","10.10.10.10","TCP","60","9594  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25866","3.824689","153.171.100.106","10.10.10.10","TCP","60","31226  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25867","3.824690","174.43.11.217","10.10.10.10","TCP","60","33238  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25868","3.824690","143.106.246.226","10.10.10.10","TCP","60","46135  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25869","3.824691","184.174.189.185","10.10.10.10","TCP","60","22684  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25870","3.824691","50.29.128.104","10.10.10.10","TCP","60","8756  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25871","3.824692","87.103.152.203","10.10.10.10","TCP","60","39135  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25872","3.824693","14.73.146.61","10.10.10.10","TCP","60","25943  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25873","3.824693","97.114.142.161","10.10.10.10","TCP","60","44188  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25874","3.824789","119.220.217.166","10.10.10.10","TCP","60","51662  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25875","3.824790","73.53.97.47","10.10.10.10","TCP","60","6082  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25876","3.824790","177.8.247.62","10.10.10.10","TCP","60","28986  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25877","3.824791","41.193.137.3","10.10.10.10","TCP","60","12038  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25878","3.824792","99.14.116.39","10.10.10.10","TCP","60","34402  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25879","3.824792","187.232.94.67","10.10.10.10","TCP","60","26817  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25880","3.824793","67.183.201.147","10.10.10.10","TCP","60","39799  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25881","3.824794","118.217.74.112","10.10.10.10","TCP","60","22809  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25882","3.824883","153.88.15.78","10.10.10.10","TCP","60","52082  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25883","3.824884","28.154.13.20","10.10.10.10","TCP","60","22119  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25884","3.824885","64.49.211.177","10.10.10.10","TCP","60","58650  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25885","3.824885","30.32.226.67","10.10.10.10","TCP","60","53929  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25886","3.824886","11.63.133.35","10.10.10.10","TCP","60","16637  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25887","3.824887","201.197.6.154","10.10.10.10","TCP","60","49542  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25888","3.824887","163.239.61.214","10.10.10.10","TCP","60","61045  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25889","3.824888","147.186.66.151","10.10.10.10","TCP","60","62574  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25890","3.824993","39.232.249.129","10.10.10.10","TCP","60","8585  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25891","3.824994","66.83.71.250","10.10.10.10","TCP","60","10987  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25892","3.824994","38.244.243.108","10.10.10.10","TCP","60","47623  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25893","3.824995","154.6.43.11","10.10.10.10","TCP","60","42226  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25894","3.824996","46.68.38.46","10.10.10.10","TCP","60","55383  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25895","3.824996","44.127.74.94","10.10.10.10","TCP","60","27927  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25896","3.824997","217.191.236.109","10.10.10.10","TCP","60","19936  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25897","3.824997","96.255.230.187","10.10.10.10","TCP","60","7545  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25898","3.825088","86.144.103.195","10.10.10.10","TCP","60","14715  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25899","3.825089","20.174.172.178","10.10.10.10","TCP","60","4229  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25900","3.825089","101.23.126.188","10.10.10.10","TCP","60","42441  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25901","3.825090","207.198.193.24","10.10.10.10","TCP","60","30928  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25902","3.825090","12.186.189.211","10.10.10.10","TCP","60","20876  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25903","3.825091","186.23.189.103","10.10.10.10","TCP","60","58789  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25904","3.825092","154.17.191.164","10.10.10.10","TCP","60","16945  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25905","3.825092","215.99.103.84","10.10.10.10","TCP","60","34208  >  25565 [SYN] Seq=0 Win=0 Len=0"
"25906","3.825189","139.182.211.159","10.10.10.10","TCP","60","23688  >  25565 [SYN] Seq=0 Win=0 Len=0"
